rgn_id,year,trend
1,2012,0.9
1,2013,0.94
2,2012,0.9
2,2013,0.94
3,2012,0.9
3,2013,0.94
4,2012,0.9
4,2013,0.94
5,2012,0.9
5,2013,0.94
6,2012,0.9
6,2013,0.94
7,2012,0.9
7,2013,0.94
8,2012,0.9
8,2013,0.94
9,2012,0.9
9,2013,0.94
10,2012,0.9
10,2013,0.94
11,2012,0.9
11,2013,0.94
12,2012,0.9
12,2013,0.94
13,2012,0.9
13,2013,0.94
14,2012,0.9
14,2013,0.94
15,2012,0.9
15,2013,0.94
16,2012,0.9
16,2013,0.94
17,2012,0.9
17,2013,0.94
18,2012,0.9
18,2013,0.94
19,2012,0.9
19,2013,0.94
20,2012,0.9
20,2013,0.94
21,2012,0.9
21,2013,0.94
22,2012,0.9
22,2013,0.94
23,2012,0.9
23,2013,0.94
24,2012,0.9
24,2013,0.94
25,2012,0.9
25,2013,0.94
26,2012,0.9
26,2013,0.94
27,2012,0.9
27,2013,0.94
28,2012,0.9
28,2013,0.94
29,2012,0.9
29,2013,0.94
30,2012,0.9
30,2013,0.94
31,2012,0.9
31,2013,0.94
32,2012,0.9
32,2013,0.94
33,2012,0.9
33,2013,0.94
34,2012,0.9
34,2013,0.94
35,2012,0.9
35,2013,0.94
36,2012,0.9
36,2013,0.94
37,2012,0.9
37,2013,0.94
38,2012,0.9
38,2013,0.94
39,2012,0.9
39,2013,0.94
40,2012,0.9
40,2013,0.94
41,2012,0.9
41,2013,0.94
42,2012,0.9
42,2013,0.94
